codigo,sexo,casou_alguma_vez,idade,graduado,profissao,experiencia_profissional,pontuacao_gastos,tamanho_familia,v1
466020,Masculino,Sim,86,Não,Direito,0.0,Baixa,1.0,Cat_6
466022,Feminino,Sim,67,Não,Engenharia,,Alta,3.0,Cat_7
466023,Masculino,Sim,71,Não,Empreendedorismo,,Alta,3.0,Cat_7
466024,Feminino,Sim,43,Não,Entretenimento,14.0,Baixa,2.0,Cat_3
466032,Masculino,,28,Não,Entretenimento,,Baixa,2.0,Cat_6
466042,Masculino,Sim,47,Não,Entretenimento,0.0,Baixa,2.0,Cat_6
466043,Feminino,Sim,53,Sim,Artista,0.0,Média,4.0,Cat_6
466046,Feminino,Sim,36,Não,Entretenimento,1.0,Média,2.0,Cat_4
466058,Masculino,Sim,35,Não,Entretenimento,1.0,Baixa,,Cat_4
466069,Feminino,Sim,48,Sim,Artista,1.0,Alta,4.0,
466071,Feminino,Sim,60,Sim,Artista,3.0,Baixa,3.0,Cat_4
466078,Feminino,Sim,45,Não,Empreendedorismo,,Baixa,1.0,Cat_6
466079,Feminino,Sim,42,Não,Engenharia,0.0,Baixa,2.0,Cat_6
466082,Feminino,Sim,89,Sim,Direito,1.0,Baixa,1.0,Cat_6
466083,Feminino,Não,23,Não,Marketing,4.0,Baixa,2.0,Cat_3
466084,Masculino,Sim,46,Sim,Responsável pela Casa,11.0,Baixa,1.0,Cat_3
466085,Masculino,Não,22,Não,,8.0,Baixa,4.0,Cat_4
466088,Feminino,Não,30,Não,Enfermagem,0.0,Baixa,7.0,Cat_6
466090,Masculino,Sim,58,Sim,Entretenimento,0.0,Baixa,,Cat_6
466092,Masculino,Sim,73,Sim,Artista,0.0,Média,4.0,Cat_6
466099,Feminino,Sim,71,Sim,Direito,0.0,Baixa,1.0,Cat_6
466103,Feminino,Sim,35,Não,Engenharia,0.0,Baixa,5.0,Cat_6
466109,Masculino,Sim,52,Sim,Entretenimento,1.0,Média,4.0,Cat_6
466111,Masculino,Sim,84,Sim,Direito,0.0,Baixa,2.0,Cat_6
466114,Masculino,Sim,47,Sim,Entretenimento,1.0,Média,5.0,Cat_6
466115,Masculino,Sim,39,Não,Empreendedorismo,0.0,Baixa,2.0,Cat_6
466118,Feminino,Sim,40,Não,Engenharia,0.0,Baixa,3.0,Cat_4
466124,Feminino,Não,46,Sim,Artista,1.0,Baixa,1.0,Cat_6
466128,Masculino,Não,40,Sim,Artista,3.0,Baixa,2.0,Cat_6
466130,Feminino,Não,27,Não,Artista,1.0,Baixa,6.0,Cat_6
466132,Feminino,Não,23,Não,Enfermagem,4.0,Baixa,4.0,Cat_7
466136,Feminino,Não,21,Sim,Artista,1.0,Baixa,2.0,Cat_6
466138,Masculino,Sim,70,Não,Direito,2.0,Alta,2.0,Cat_6
466140,Masculino,Sim,28,Sim,Entretenimento,1.0,Baixa,2.0,Cat_6
466141,Feminino,Sim,58,Sim,Responsável pela Casa,1.0,Baixa,4.0,Cat_6
466142,Feminino,Sim,27,Sim,Entretenimento,0.0,Média,2.0,Cat_6
466143,Feminino,Sim,49,Não,Engenharia,0.0,Média,5.0,
466146,Feminino,Sim,37,Não,Engenharia,8.0,Média,3.0,Cat_6
466148,Masculino,Sim,39,Não,Entretenimento,1.0,Média,4.0,Cat_6
466149,Feminino,Não,28,Não,Medicina,2.0,Baixa,4.0,Cat_6
466153,Masculino,Sim,73,Não,Entretenimento,0.0,Média,2.0,Cat_6
466154,Feminino,Sim,51,Sim,Artista,1.0,Média,5.0,Cat_3
466156,Feminino,Sim,48,Sim,Medicina,8.0,Média,3.0,Cat_2
466157,Masculino,Sim,72,Sim,Responsável pela Casa,9.0,Baixa,,
466161,Masculino,Sim,47,Não,Artista,1.0,Média,,Cat_6
466162,Feminino,Sim,67,Sim,Medicina,0.0,Baixa,1.0,Cat_4
466166,Masculino,Sim,77,Sim,Direito,0.0,Alta,2.0,Cat_4
466172,Masculino,Sim,46,Sim,Artista,3.0,Média,3.0,Cat_6
466178,Feminino,Sim,52,Sim,Artista,1.0,Média,4.0,Cat_6
466180,Masculino,Sim,67,Não,Direito,1.0,Baixa,1.0,Cat_6
466185,Masculino,Sim,62,Sim,Medicina,0.0,Média,4.0,Cat_6
466200,Masculino,Sim,45,Sim,Medicina,8.0,Média,3.0,Cat_4
466201,Masculino,Sim,40,Sim,Medicina,1.0,Média,5.0,Cat_4
466206,Feminino,Sim,60,Sim,Artista,4.0,Média,2.0,Cat_3
466207,Feminino,Sim,37,Sim,Medicina,8.0,Média,4.0,Cat_2
466208,Masculino,Sim,69,Não,Empreendedorismo,2.0,Alta,1.0,Cat_6
466210,Feminino,Sim,58,Sim,Artista,1.0,Alta,4.0,Cat_6
466211,Masculino,Sim,52,Sim,Artista,1.0,Baixa,,Cat_6
466213,Masculino,Não,20,Não,Enfermagem,2.0,Baixa,5.0,Cat_6
466218,Feminino,,23,Não,Enfermagem,6.0,Baixa,4.0,Cat_2
466223,Masculino,Sim,66,Sim,Artista,0.0,Baixa,1.0,Cat_4
466225,Masculino,Não,19,Não,Enfermagem,1.0,Baixa,3.0,Cat_2
466226,Feminino,Sim,53,Sim,Artista,0.0,Média,5.0,Cat_6
466233,Feminino,Sim,59,Sim,Responsável pela Casa,6.0,Baixa,1.0,Cat_6
466235,Feminino,Sim,61,Sim,Artista,0.0,Média,4.0,Cat_4
466236,Feminino,Sim,68,Sim,Engenharia,1.0,Baixa,2.0,Cat_4
466238,Masculino,Não,20,Não,Enfermagem,1.0,Baixa,3.0,Cat_4
466246,Masculino,Não,20,Não,Enfermagem,1.0,Baixa,4.0,Cat_2
466247,Feminino,,49,Sim,Artista,0.0,Baixa,4.0,Cat_2
466253,Masculino,Não,19,Não,Enfermagem,1.0,Baixa,3.0,Cat_2
466257,Feminino,Não,27,Não,Enfermagem,1.0,Baixa,4.0,Cat_6
466264,Masculino,Sim,32,Sim,,1.0,Baixa,2.0,Cat_3
466268,Feminino,Sim,67,Sim,Artista,0.0,Média,3.0,Cat_4
466271,Masculino,Não,27,Não,Entretenimento,1.0,Baixa,3.0,Cat_2
466274,Masculino,Sim,72,Sim,Empreendedorismo,0.0,Baixa,,Cat_6
466276,Feminino,Não,32,Não,Medicina,1.0,Baixa,5.0,Cat_4
466278,Feminino,Não,28,Não,,0.0,Baixa,2.0,Cat_3
466282,Masculino,Sim,29,Sim,Enfermagem,8.0,Baixa,,Cat_6
466285,Feminino,Não,19,Não,Enfermagem,1.0,Baixa,5.0,Cat_2
466286,Feminino,Sim,52,Sim,Artista,1.0,Média,5.0,Cat_2
466287,Feminino,Sim,47,Sim,Medicina,1.0,Média,2.0,Cat_2
466289,Masculino,Não,19,Não,Enfermagem,3.0,Baixa,5.0,Cat_2
466290,Feminino,Não,18,Não,Enfermagem,5.0,Baixa,,Cat_4
466292,Feminino,Sim,79,Não,Direito,1.0,Alta,2.0,Cat_6
466297,Feminino,Não,19,Não,Enfermagem,1.0,Baixa,4.0,Cat_4
466300,Feminino,Sim,48,Sim,Artista,0.0,Baixa,3.0,Cat_2
466301,Masculino,Sim,52,Sim,Artista,1.0,Média,3.0,Cat_2
466306,Masculino,Não,23,Não,Enfermagem,1.0,Baixa,4.0,Cat_6
466313,Feminino,Sim,58,Sim,Artista,1.0,Baixa,1.0,Cat_4
466315,Feminino,Sim,69,Sim,Engenharia,1.0,Baixa,1.0,Cat_6
466317,Masculino,Sim,37,Sim,Entretenimento,4.0,Baixa,1.0,Cat_6
466318,Feminino,Não,30,Não,Enfermagem,0.0,Baixa,3.0,Cat_6
466319,Feminino,,25,Não,Enfermagem,0.0,Baixa,4.0,Cat_6
466320,Feminino,Não,39,Sim,Engenharia,8.0,Baixa,2.0,Cat_4
466321,Masculino,Sim,43,Sim,Entretenimento,3.0,Baixa,2.0,Cat_4
466324,Feminino,Não,32,Não,Engenharia,0.0,Baixa,1.0,Cat_4
466326,Masculino,Não,23,Não,Enfermagem,0.0,Baixa,5.0,Cat_3
466335,Feminino,Não,30,Não,Enfermagem,1.0,Baixa,3.0,Cat_4
466337,Feminino,Sim,41,Não,Engenharia,1.0,Baixa,2.0,Cat_4
466341,Masculino,Sim,49,Sim,Artista,1.0,Média,2.0,Cat_5
466347,Masculino,Sim,66,Não,Empreendedorismo,6.0,Baixa,3.0,Cat_4
466352,Feminino,Sim,67,Sim,Medicina,1.0,Baixa,2.0,Cat_6
466355,Masculino,Não,30,Sim,Enfermagem,0.0,Baixa,2.0,Cat_6
466367,Feminino,Não,39,Sim,Medicina,6.0,Baixa,1.0,Cat_2
466370,Feminino,,52,Sim,Artista,0.0,Baixa,4.0,Cat_2
466372,Feminino,Sim,57,Sim,Artista,0.0,Média,5.0,Cat_6
466373,Masculino,Sim,63,Sim,Empreendedorismo,1.0,Alta,1.0,Cat_6
466376,Feminino,Sim,52,Não,Responsável pela Casa,4.0,Alta,3.0,Cat_6
466377,Masculino,Sim,61,Sim,,8.0,Média,2.0,Cat_6
466380,Masculino,Sim,35,Sim,Entretenimento,7.0,Baixa,2.0,Cat_6
466381,Masculino,Sim,52,Sim,Artista,4.0,Média,2.0,Cat_6
466382,Feminino,Sim,45,Sim,Engenharia,2.0,Alta,2.0,Cat_4
466387,Masculino,Sim,37,Sim,Entretenimento,8.0,Média,2.0,Cat_6
466389,Feminino,Sim,45,Sim,Engenharia,1.0,Média,2.0,Cat_6
466391,Feminino,Sim,55,Sim,Engenharia,0.0,Média,,Cat_6
466392,Feminino,Sim,49,Sim,Engenharia,4.0,Média,,Cat_3
466393,Feminino,Sim,42,Não,Entretenimento,1.0,Baixa,6.0,Cat_3
466395,Feminino,Sim,39,Sim,Medicina,3.0,Alta,2.0,Cat_4
466397,Masculino,Não,18,Não,Enfermagem,0.0,Baixa,3.0,Cat_3
466400,Masculino,Sim,43,Não,Artista,1.0,Média,3.0,Cat_3
466401,Masculino,Sim,50,Não,Empreendedorismo,1.0,Média,4.0,Cat_6
466402,Masculino,Sim,37,Sim,Artista,1.0,Média,4.0,Cat_6
466404,Feminino,Não,37,Sim,Engenharia,1.0,Baixa,1.0,Cat_6
466406,Masculino,Sim,63,Sim,Entretenimento,0.0,Baixa,3.0,Cat_6
466408,Masculino,Sim,83,Sim,Direito,1.0,Baixa,2.0,Cat_3
466411,Masculino,Sim,55,Sim,Artista,1.0,Média,3.0,Cat_3
466414,Masculino,Sim,71,Sim,Artista,1.0,Baixa,3.0,Cat_6
466418,Masculino,Sim,87,Não,Direito,1.0,Baixa,1.0,Cat_4
466419,Feminino,Sim,49,Sim,Entretenimento,2.0,Média,5.0,Cat_3
466422,Masculino,Sim,27,Não,Medicina,0.0,Baixa,4.0,Cat_4
466427,Feminino,Sim,25,Não,Marketing,1.0,Baixa,4.0,Cat_4
466429,Masculino,Sim,42,Não,Enfermagem,0.0,Baixa,2.0,Cat_3
466443,Feminino,Sim,66,Sim,Artista,4.0,Baixa,2.0,Cat_6
466450,Feminino,Não,32,Sim,Enfermagem,1.0,Baixa,1.0,Cat_6
466455,Feminino,Sim,32,Sim,Medicina,4.0,Baixa,2.0,Cat_6
466456,Feminino,Sim,37,Não,Medicina,8.0,Baixa,1.0,Cat_2
466457,Feminino,Sim,62,,Direito,9.0,Baixa,5.0,Cat_6
466463,Feminino,Não,33,Sim,Enfermagem,3.0,Baixa,4.0,Cat_4
466464,Feminino,Sim,45,Sim,Responsável pela Casa,2.0,Média,2.0,Cat_3
466466,Feminino,,18,Não,Enfermagem,5.0,Baixa,5.0,Cat_3
466467,Feminino,Sim,37,Sim,Artista,0.0,Média,3.0,Cat_3
466468,Masculino,Não,30,Sim,Medicina,4.0,Baixa,4.0,Cat_3
466474,Masculino,Não,31,Sim,Entretenimento,5.0,Baixa,3.0,Cat_6
466478,Feminino,Sim,48,Sim,Artista,0.0,Média,4.0,Cat_3
466483,Masculino,Não,31,Sim,Enfermagem,,Baixa,1.0,Cat_3
466486,Feminino,Sim,36,Sim,Medicina,8.0,Baixa,2.0,Cat_4
466488,Masculino,Sim,61,Sim,Entretenimento,0.0,Média,6.0,Cat_6
466490,Feminino,Sim,83,Não,Direito,0.0,Alta,2.0,Cat_6
466493,Masculino,Sim,77,Não,Direito,1.0,Alta,2.0,Cat_6
466500,Feminino,Sim,46,Sim,Artista,3.0,Alta,3.0,Cat_4
466501,Masculino,Sim,48,Sim,Engenharia,0.0,Média,3.0,Cat_3
466502,Masculino,Não,19,Não,Enfermagem,0.0,Baixa,5.0,Cat_3
466516,Masculino,Não,21,Não,Enfermagem,1.0,Baixa,3.0,Cat_6
466517,Feminino,Não,40,Não,Engenharia,,Baixa,1.0,Cat_6
466526,Masculino,Não,27,Não,Enfermagem,0.0,Baixa,5.0,Cat_2
466527,Feminino,Sim,49,Não,Marketing,0.0,Baixa,1.0,Cat_5
466530,Masculino,Não,19,Não,Enfermagem,1.0,Baixa,4.0,
466533,Feminino,Não,53,Sim,Entretenimento,1.0,Baixa,1.0,Cat_6
466535,Masculino,Não,29,Sim,Artista,8.0,Baixa,1.0,Cat_6
466536,Masculino,Não,23,Não,Enfermagem,3.0,Baixa,4.0,Cat_4
466538,Masculino,Sim,84,Sim,Direito,1.0,Alta,2.0,Cat_6
466541,Masculino,Não,38,Sim,Entretenimento,0.0,Baixa,4.0,Cat_6
466543,Masculino,Não,26,Sim,Medicina,11.0,Baixa,2.0,Cat_7
466545,Feminino,Não,19,Não,Enfermagem,1.0,Baixa,4.0,Cat_2
466550,Feminino,,22,Não,Enfermagem,1.0,Baixa,4.0,Cat_6
466552,Masculino,Sim,20,Não,Entretenimento,0.0,Baixa,2.0,Cat_6
466553,Masculino,Sim,36,Sim,Enfermagem,0.0,Baixa,3.0,Cat_6
466556,Masculino,Não,18,Não,Enfermagem,1.0,Baixa,3.0,Cat_6
466562,Feminino,Não,20,Não,Enfermagem,7.0,Baixa,4.0,Cat_6
466564,Feminino,Não,18,Não,Marketing,1.0,Baixa,4.0,Cat_6
466565,Masculino,Sim,32,Não,Artista,7.0,Média,2.0,Cat_6
466576,Feminino,Não,18,Não,Enfermagem,0.0,Baixa,4.0,Cat_6
466586,Masculino,Não,18,Não,Enfermagem,0.0,Baixa,2.0,Cat_6
466588,Feminino,Não,21,Não,Enfermagem,8.0,Baixa,4.0,Cat_6
466596,Feminino,Sim,75,Sim,Artista,1.0,Alta,2.0,Cat_6
466603,Masculino,Sim,37,Sim,Engenharia,0.0,Média,2.0,Cat_6
466606,Feminino,Sim,35,Sim,Engenharia,1.0,Baixa,3.0,Cat_3
466613,Masculino,Não,20,Não,Enfermagem,9.0,Baixa,3.0,Cat_6
466623,Masculino,Sim,58,,Entretenimento,2.0,Média,4.0,Cat_3
466628,Masculino,Não,33,Não,Enfermagem,8.0,Baixa,4.0,
466631,Masculino,Sim,58,Sim,Artista,0.0,Baixa,3.0,Cat_6
466634,Masculino,Não,20,Não,Enfermagem,1.0,Baixa,5.0,Cat_6
466635,Masculino,Sim,50,Sim,Artista,4.0,Média,2.0,Cat_6
466644,Feminino,Não,51,Sim,Responsável pela Casa,0.0,Baixa,,Cat_6
466650,Feminino,Não,27,Não,Enfermagem,8.0,Baixa,3.0,Cat_4
466652,Feminino,Sim,58,Sim,Medicina,1.0,Média,2.0,Cat_6
466655,Masculino,Sim,62,Não,Empreendedorismo,1.0,Baixa,2.0,Cat_6
466656,Masculino,Sim,79,Sim,Marketing,0.0,Alta,2.0,Cat_6
466658,Feminino,Não,19,Não,Enfermagem,1.0,Baixa,4.0,Cat_6
466662,Feminino,Não,33,Não,Engenharia,0.0,Baixa,,Cat_4
466665,Masculino,Sim,36,Sim,Artista,1.0,Média,2.0,Cat_6
466666,Feminino,Sim,29,Sim,Enfermagem,1.0,Baixa,2.0,Cat_6
466671,Feminino,,28,Não,Enfermagem,3.0,Baixa,3.0,Cat_2
466686,Feminino,Não,22,Não,Enfermagem,0.0,Baixa,4.0,Cat_6
466687,Masculino,Não,21,Não,Enfermagem,1.0,Baixa,3.0,Cat_6
466688,Masculino,Não,22,Não,Enfermagem,0.0,Baixa,3.0,Cat_4
466689,Masculino,Não,28,Sim,Artista,9.0,Baixa,3.0,Cat_6
466696,Feminino,Sim,48,Sim,Artista,3.0,Média,4.0,Cat_6
466704,Masculino,Sim,48,Sim,Medicina,3.0,Média,2.0,Cat_6
466705,Masculino,Sim,66,Não,Direito,0.0,Baixa,3.0,Cat_6
466707,Feminino,Sim,47,Sim,Responsável pela Casa,1.0,Baixa,4.0,Cat_6
466713,Feminino,Sim,68,Sim,Artista,1.0,Alta,4.0,Cat_6
466718,Masculino,Sim,73,,Empreendedorismo,0.0,Alta,2.0,Cat_6
466720,Feminino,Sim,59,Não,Direito,0.0,Baixa,1.0,Cat_2
466721,Masculino,Sim,38,Sim,Medicina,7.0,Média,2.0,Cat_6
466725,Feminino,Sim,76,Não,Direito,1.0,Alta,2.0,Cat_6
466731,Feminino,Sim,40,Sim,Engenharia,3.0,Baixa,2.0,Cat_4
466732,Feminino,Sim,49,Sim,Engenharia,0.0,Alta,2.0,Cat_4
466733,Feminino,Não,33,Não,Responsável pela Casa,0.0,Baixa,,Cat_4
466735,Masculino,Não,18,Não,Enfermagem,1.0,Baixa,,Cat_6
466746,Feminino,Sim,69,Sim,Direito,0.0,Alta,2.0,Cat_6
466749,Masculino,Não,22,,Enfermagem,1.0,Baixa,5.0,Cat_3
466750,Feminino,Não,18,,Enfermagem,0.0,Baixa,3.0,Cat_3
466751,Feminino,Não,20,,Enfermagem,1.0,Baixa,4.0,Cat_6
466752,Masculino,Sim,36,Sim,Enfermagem,1.0,Baixa,1.0,Cat_6
466753,Feminino,Sim,67,Sim,Artista,0.0,Média,2.0,Cat_3
466754,Feminino,Sim,37,Sim,Artista,1.0,Média,3.0,Cat_6
466759,Feminino,Não,26,Não,Enfermagem,2.0,Baixa,,Cat_6
466760,Masculino,Sim,51,Sim,Medicina,1.0,Média,4.0,Cat_6
466765,Feminino,Sim,67,Sim,Direito,1.0,Baixa,2.0,Cat_6
466769,Feminino,Não,29,Sim,Entretenimento,1.0,Baixa,4.0,Cat_6
466775,Feminino,Sim,76,Sim,Direito,0.0,Baixa,2.0,Cat_6
466776,Masculino,Sim,86,Sim,Direito,0.0,Baixa,1.0,Cat_6
466777,Feminino,Sim,51,Sim,Responsável pela Casa,9.0,Média,2.0,Cat_6
466778,Masculino,Sim,35,Sim,Entretenimento,1.0,Baixa,2.0,Cat_3
466788,Masculino,Não,30,Não,Medicina,3.0,Baixa,2.0,Cat_6
466790,Masculino,Sim,47,Sim,Medicina,0.0,Média,2.0,Cat_3
466791,Masculino,Sim,81,Não,Direito,0.0,Baixa,1.0,Cat_6
466792,Feminino,Sim,85,Não,Direito,0.0,Baixa,1.0,Cat_6
466795,Masculino,,60,Sim,Entretenimento,,Média,5.0,Cat_6
466799,Feminino,Não,21,Não,Enfermagem,2.0,Baixa,3.0,Cat_6
466802,Feminino,,40,Sim,Engenharia,0.0,Baixa,1.0,Cat_6
466804,Feminino,,35,Sim,Responsável pela Casa,4.0,Baixa,1.0,Cat_3
466807,Feminino,,35,Sim,Enfermagem,0.0,Baixa,1.0,Cat_4
466808,Feminino,Não,41,Não,Engenharia,1.0,Baixa,1.0,Cat_6
466810,Masculino,Não,18,Não,Enfermagem,0.0,Baixa,3.0,Cat_6
466811,Masculino,Não,22,Não,Enfermagem,0.0,Baixa,,Cat_4
466813,Masculino,Sim,61,Sim,Artista,0.0,Baixa,,Cat_6
466814,Masculino,Não,23,Não,Enfermagem,0.0,Baixa,3.0,Cat_6
466815,Masculino,Não,31,Não,Enfermagem,1.0,Baixa,5.0,Cat_4
466816,Masculino,Sim,82,Sim,Direito,0.0,Alta,2.0,Cat_6
466818,Masculino,Sim,84,Não,Empreendedorismo,1.0,Alta,2.0,Cat_6
466826,Masculino,Sim,41,Sim,Entretenimento,1.0,Baixa,2.0,Cat_6
466832,Feminino,Sim,66,Sim,Artista,0.0,Média,2.0,Cat_4
466833,Masculino,Sim,57,Sim,Artista,5.0,Baixa,2.0,Cat_6
466846,Masculino,Não,20,Não,Enfermagem,3.0,Baixa,4.0,Cat_2
466863,Feminino,Não,32,Não,Responsável pela Casa,14.0,Baixa,1.0,Cat_6
466867,Feminino,Não,29,Não,Responsável pela Casa,11.0,Baixa,1.0,Cat_6
466871,Masculino,Sim,36,Sim,Empreendedorismo,,Alta,4.0,Cat_6
466874,Masculino,Sim,38,Sim,Entretenimento,1.0,Média,3.0,Cat_6
466884,Feminino,Sim,43,Não,Medicina,1.0,Baixa,1.0,Cat_6
466886,Feminino,Não,42,Não,Marketing,1.0,Baixa,1.0,Cat_6
466891,Feminino,Sim,48,Não,Responsável pela Casa,8.0,Baixa,1.0,Cat_6
466905,Masculino,Sim,62,Sim,Artista,0.0,Baixa,1.0,Cat_6
466906,Masculino,Não,63,Sim,Artista,0.0,Baixa,2.0,Cat_6
466908,Masculino,Sim,60,Sim,Entretenimento,1.0,Baixa,2.0,Cat_6
466909,Masculino,Sim,63,Sim,Artista,1.0,Baixa,2.0,Cat_6
466910,Masculino,Sim,62,Sim,Entretenimento,9.0,Baixa,1.0,Cat_6
466917,Masculino,Sim,40,Não,Empreendedorismo,4.0,Baixa,,Cat_6
466918,Masculino,Sim,63,Sim,Artista,0.0,Média,1.0,Cat_6
466920,Masculino,Não,19,Não,Enfermagem,6.0,Baixa,4.0,Cat_3
466923,Feminino,Não,21,Não,Responsável pela Casa,8.0,Baixa,1.0,Cat_6
466926,Masculino,Não,21,Não,Enfermagem,1.0,Baixa,,Cat_6
466927,Masculino,Não,22,Não,Engenharia,6.0,Baixa,5.0,Cat_2
466936,Masculino,Sim,60,Não,Direito,1.0,Alta,3.0,Cat_6
466938,Masculino,Sim,59,Sim,Artista,8.0,Baixa,1.0,Cat_6
466939,Masculino,Sim,73,Não,Direito,1.0,Alta,2.0,Cat_6
466951,Feminino,Sim,52,Sim,Artista,0.0,Alta,3.0,Cat_6
466954,Feminino,Sim,66,Não,Medicina,9.0,Média,2.0,Cat_6
466955,Masculino,Sim,61,Não,Entretenimento,1.0,Baixa,4.0,Cat_3
466956,Feminino,Sim,61,Sim,Artista,1.0,Baixa,1.0,Cat_6
466961,Feminino,Sim,61,Sim,Artista,2.0,Média,2.0,Cat_6
466966,Masculino,Sim,59,Sim,Entretenimento,1.0,Média,2.0,Cat_6
466967,Masculino,Sim,51,Sim,Artista,1.0,Baixa,1.0,Cat_6
466970,Feminino,Sim,36,Sim,Responsável pela Casa,9.0,Baixa,2.0,Cat_4
466971,Masculino,Não,71,Sim,Empreendedorismo,9.0,Baixa,3.0,Cat_6
466975,Masculino,Sim,48,Sim,Artista,1.0,Média,2.0,Cat_6
466990,Masculino,Sim,43,Sim,Entretenimento,9.0,Média,2.0,Cat_6
466996,Feminino,Não,36,Sim,Artista,9.0,Baixa,1.0,Cat_6
466998,Feminino,Sim,57,Não,Artista,,Média,3.0,Cat_6
466999,Masculino,Não,33,Sim,Enfermagem,1.0,Baixa,3.0,Cat_6
467000,Feminino,Não,31,Sim,Artista,1.0,Baixa,6.0,Cat_4
467008,Masculino,Sim,57,Sim,Artista,1.0,Média,3.0,Cat_6
467009,Feminino,Não,33,Não,Responsável pela Casa,2.0,Baixa,4.0,Cat_3
467022,Masculino,Não,30,Sim,Artista,1.0,Baixa,5.0,Cat_6
467023,Masculino,Sim,26,Não,Medicina,8.0,Média,2.0,Cat_6
467025,Feminino,Não,29,Não,Engenharia,1.0,Baixa,3.0,Cat_6
467044,Feminino,Não,42,Sim,Marketing,0.0,Baixa,1.0,Cat_7
467046,Feminino,Não,30,Não,Medicina,0.0,Baixa,5.0,Cat_3
467050,Feminino,Não,18,Não,Engenharia,1.0,Baixa,5.0,Cat_2
467053,Masculino,Não,18,Não,Enfermagem,5.0,Baixa,4.0,Cat_6
467058,Masculino,Sim,80,Não,Empreendedorismo,0.0,Alta,2.0,Cat_6
467060,Masculino,Não,35,Não,Engenharia,7.0,Baixa,2.0,Cat_6
467063,Masculino,Sim,45,Sim,Entretenimento,1.0,Média,2.0,Cat_6
467073,Masculino,Não,42,Sim,Engenharia,8.0,Baixa,1.0,Cat_6
467078,Feminino,Sim,26,Não,Enfermagem,,Alta,2.0,Cat_7
467079,Masculino,Sim,38,Sim,Artista,1.0,Baixa,2.0,Cat_6
467084,Masculino,Sim,41,Sim,Artista,1.0,Média,7.0,Cat_6
467085,Masculino,Não,45,Sim,Entretenimento,1.0,Baixa,2.0,Cat_6
467088,Masculino,Sim,57,Sim,Artista,1.0,Baixa,1.0,Cat_3
467092,Feminino,Não,33,Sim,Enfermagem,5.0,Baixa,4.0,Cat_6
467093,Feminino,Sim,51,Sim,Artista,8.0,Média,2.0,Cat_6
467098,Masculino,Sim,85,Não,Empreendedorismo,1.0,Baixa,2.0,Cat_6
467099,Feminino,Não,30,Não,Entretenimento,0.0,Baixa,3.0,Cat_6
467107,Masculino,Sim,38,Sim,Engenharia,1.0,Média,3.0,Cat_4
467111,Masculino,Sim,66,Sim,Artista,1.0,Baixa,1.0,Cat_6
467112,Masculino,Não,40,Sim,Artista,0.0,Baixa,2.0,Cat_2
467113,Masculino,Sim,83,Sim,Direito,,Baixa,1.0,Cat_6
467114,Masculino,Sim,61,Sim,Marketing,1.0,Média,3.0,Cat_6
467116,Masculino,Sim,65,Sim,Empreendedorismo,1.0,Alta,2.0,Cat_6
467119,Masculino,Sim,37,Não,Marketing,0.0,Alta,4.0,Cat_7
467121,Masculino,Sim,47,Sim,Medicina,0.0,Baixa,,Cat_6
467125,Masculino,Sim,51,Não,Entretenimento,1.0,Média,4.0,Cat_3
467127,Masculino,Sim,73,Não,Direito,,Baixa,1.0,Cat_6
467129,Feminino,,49,Não,Marketing,1.0,Média,3.0,Cat_4
467132,Feminino,Sim,73,Sim,Engenharia,0.0,Baixa,2.0,Cat_6
467136,Masculino,Sim,37,Não,Entretenimento,1.0,Média,4.0,Cat_4
467137,Feminino,Sim,55,Sim,Engenharia,0.0,Baixa,1.0,Cat_6
467138,Feminino,Não,32,Não,Responsável pela Casa,12.0,Baixa,1.0,Cat_6
467139,Feminino,Não,28,Sim,Artista,0.0,Baixa,3.0,Cat_6
467143,Feminino,Não,50,Não,Direito,0.0,Baixa,3.0,Cat_6
467144,Masculino,Sim,38,Sim,Entretenimento,1.0,Baixa,2.0,Cat_6
467146,Feminino,Não,28,Não,Responsável pela Casa,8.0,Baixa,1.0,Cat_6
467147,Masculino,Não,46,Sim,Entretenimento,1.0,Baixa,1.0,Cat_6
467153,Feminino,Sim,47,Sim,Artista,0.0,Baixa,,Cat_6
467157,Masculino,Sim,39,Sim,Empreendedorismo,8.0,Alta,6.0,Cat_7
467158,Feminino,Não,26,Não,Enfermagem,1.0,Baixa,,Cat_6
467159,Feminino,Sim,37,Sim,Responsável pela Casa,9.0,Alta,2.0,Cat_6
467160,Masculino,Sim,43,Não,,1.0,Média,2.0,Cat_3
467165,Feminino,Não,27,Não,Responsável pela Casa,,Baixa,1.0,Cat_6
467167,Masculino,Sim,69,Sim,Artista,1.0,Média,,Cat_3
467168,Masculino,Sim,47,Sim,Artista,9.0,Média,2.0,Cat_1
467172,Masculino,Não,36,,Artista,9.0,Baixa,2.0,Cat_6
467180,Masculino,Sim,43,Sim,Enfermagem,1.0,Baixa,3.0,Cat_3
467183,Masculino,Sim,42,Sim,Entretenimento,3.0,Média,4.0,Cat_6
467185,Masculino,Não,29,Sim,Artista,0.0,Baixa,3.0,Cat_6
467189,Feminino,Sim,45,Sim,Artista,1.0,Alta,4.0,Cat_6
467193,Masculino,Sim,88,Sim,Artista,1.0,Baixa,2.0,Cat_6
467201,Feminino,Não,33,Sim,Engenharia,,Baixa,5.0,Cat_7
467202,Masculino,Sim,18,Não,Medicina,0.0,Baixa,4.0,Cat_6
