codigo,sexo,casou_alguma_vez,idade,graduado,profissao,experiencia_profissional,pontuacao_gastos,tamanho_familia,v1,segmentacao
461527,Feminino,Não,35,Sim,Artista,1.0,Baixa,1.0,Cat_6,B
461354,Feminino,Não,63,Não,Entretenimento,0.0,Baixa,1.0,Cat_2,B
462483,Masculino,Sim,63,Sim,,1.0,Média,2.0,Cat_6,C
463938,Masculino,,28,Sim,Engenharia,1.0,Baixa,2.0,Cat_4,B
461661,Feminino,Sim,37,Sim,Artista,7.0,Média,2.0,Cat_2,C
463532,Feminino,Sim,67,Sim,Artista,9.0,Baixa,3.0,Cat_6,B
465627,Feminino,Não,37,Sim,Enfermagem,1.0,Baixa,1.0,Cat_6,B
465242,Masculino,Não,22,Não,Enfermagem,7.0,Baixa,4.0,Cat_3,D
465170,Feminino,Sim,46,Sim,Entretenimento,4.0,Baixa,3.0,Cat_6,C
467359,Masculino,Sim,41,Sim,Artista,6.0,Média,2.0,Cat_6,C
460415,Feminino,Não,59,Sim,Entretenimento,1.0,Baixa,2.0,Cat_6,A
465984,Masculino,,23,Não,Enfermagem,8.0,Alta,5.0,Cat_6,D
459432,Masculino,Sim,84,Sim,Direito,0.0,Baixa,3.0,Cat_6,A
464241,Feminino,Sim,89,,Artista,1.0,Alta,2.0,Cat_6,C
467141,Masculino,Sim,50,Sim,Artista,1.0,Baixa,3.0,Cat_6,A
466933,Feminino,Sim,52,Não,Engenharia,0.0,Baixa,,Cat_4,A
465035,Feminino,Sim,74,Sim,Direito,12.0,Alta,2.0,Cat_6,C
461415,Masculino,Não,48,Sim,Entretenimento,0.0,Baixa,3.0,Cat_6,A
461957,Masculino,Sim,47,Sim,Entretenimento,1.0,Média,4.0,Cat_6,C
465523,Feminino,Sim,45,Sim,Engenharia,0.0,Alta,5.0,Cat_6,C
459631,Masculino,,53,Sim,Empreendedorismo,,Alta,3.0,Cat_6,D
465279,Masculino,Sim,53,Sim,Enfermagem,0.0,Alta,4.0,Cat_6,A
463782,Feminino,Não,29,Sim,Artista,8.0,Baixa,1.0,Cat_6,A
463243,Masculino,Não,19,Não,Enfermagem,0.0,Baixa,3.0,Cat_6,D
465489,Feminino,Não,50,Sim,Engenharia,1.0,Baixa,5.0,Cat_6,A
467100,Feminino,Não,42,Sim,Artista,0.0,Baixa,1.0,Cat_2,B
460154,Masculino,Não,29,Sim,Entretenimento,8.0,Baixa,4.0,Cat_6,C
459753,Masculino,Sim,40,Sim,Marketing,,Média,2.0,Cat_2,A
464030,Masculino,Não,18,Não,Entretenimento,1.0,Baixa,4.0,Cat_6,D
463220,Masculino,Sim,46,Não,Engenharia,0.0,Média,3.0,Cat_6,B
465237,Masculino,Sim,68,Sim,Direito,,Alta,2.0,Cat_6,D
467564,Masculino,Sim,72,Sim,Artista,0.0,Média,2.0,Cat_6,B
465113,Masculino,Sim,66,Sim,Direito,1.0,Alta,2.0,Cat_4,C
459516,Feminino,,63,Sim,Artista,,Média,2.0,Cat_6,C
465965,Feminino,Sim,41,Não,Marketing,8.0,Baixa,2.0,Cat_6,A
460907,Masculino,Sim,82,Não,Direito,1.0,Alta,3.0,Cat_6,A
467314,Masculino,Sim,43,Não,Artista,0.0,Média,2.0,Cat_6,C
459951,Masculino,Sim,53,Sim,Artista,0.0,Baixa,1.0,Cat_6,A
467295,Masculino,Não,29,Não,Enfermagem,0.0,Baixa,3.0,Cat_6,C
466212,Feminino,Sim,53,Sim,Artista,0.0,Média,3.0,Cat_6,C
463533,Feminino,Sim,87,Sim,Artista,1.0,Alta,2.0,Cat_2,C
467890,Masculino,Sim,62,Sim,Entretenimento,0.0,Média,4.0,Cat_6,B
467541,Masculino,Sim,43,Sim,Artista,1.0,Alta,3.0,Cat_6,A
460183,Masculino,Não,36,Não,Entretenimento,8.0,Baixa,2.0,Cat_6,D
463634,Feminino,Não,30,Sim,Medicina,0.0,Baixa,3.0,Cat_6,A
463100,Feminino,Não,37,Não,Responsável pela Casa,8.0,Baixa,1.0,Cat_6,D
460550,Feminino,Sim,59,Sim,Artista,0.0,Média,4.0,Cat_3,C
465867,Feminino,Sim,35,Sim,Artista,8.0,Alta,5.0,Cat_6,B
462964,Masculino,Sim,39,Não,Artista,7.0,Média,3.0,Cat_6,C
466685,Feminino,Não,19,Não,Enfermagem,0.0,Baixa,5.0,Cat_6,D
460719,Feminino,Sim,75,Sim,Direito,1.0,Baixa,,Cat_3,D
463005,Feminino,Sim,40,Sim,Responsável pela Casa,10.0,Média,2.0,Cat_4,B
466377,Masculino,Sim,62,Sim,,8.0,Média,2.0,Cat_6,C
464796,Masculino,Sim,43,Não,Marketing,3.0,Alta,4.0,Cat_4,A
460682,Masculino,Sim,43,Não,Artista,6.0,Baixa,2.0,Cat_3,B
459744,Masculino,Sim,29,Sim,Artista,9.0,Média,2.0,Cat_6,B
460084,Feminino,Não,27,Sim,Enfermagem,1.0,Baixa,2.0,Cat_6,D
461119,Feminino,Não,23,Não,Enfermagem,6.0,Baixa,3.0,Cat_3,D
463441,Masculino,Sim,42,Sim,Artista,8.0,Alta,4.0,Cat_6,C
466971,Masculino,Não,65,Sim,Empreendedorismo,9.0,Baixa,3.0,Cat_6,D
463208,Masculino,Sim,57,Sim,Empreendedorismo,1.0,Média,5.0,Cat_6,C
467877,Feminino,Sim,46,Sim,Artista,0.0,Média,2.0,Cat_6,C
464471,Masculino,Sim,30,Sim,Medicina,0.0,Baixa,3.0,Cat_6,D
467360,Masculino,Sim,51,Sim,Artista,0.0,Média,4.0,Cat_6,B
461576,Masculino,Sim,39,Sim,Artista,10.0,Baixa,2.0,Cat_4,C
461966,Feminino,Não,41,Sim,Artista,1.0,Baixa,1.0,Cat_6,C
463398,Masculino,Não,29,Não,Marketing,9.0,Baixa,4.0,Cat_3,C
466096,Masculino,Sim,76,Sim,Direito,0.0,Baixa,2.0,Cat_4,B
464433,Masculino,Não,33,Sim,Artista,,Baixa,,Cat_2,A
461082,Masculino,Não,23,Não,Enfermagem,8.0,Baixa,4.0,Cat_1,D
465942,Feminino,Sim,33,Sim,Marketing,8.0,Alta,2.0,Cat_6,D
464354,Feminino,Não,43,Sim,Engenharia,3.0,Baixa,2.0,Cat_4,A
464252,Masculino,Sim,35,Sim,Artista,1.0,Média,4.0,Cat_6,C
463463,Masculino,Sim,32,Não,Medicina,0.0,Baixa,2.0,Cat_6,A
465592,Masculino,Sim,65,Sim,Entretenimento,1.0,Baixa,1.0,Cat_6,B
462214,Masculino,Sim,49,Não,Medicina,1.0,Baixa,2.0,Cat_4,D
466707,Feminino,Sim,48,Sim,Responsável pela Casa,1.0,Baixa,4.0,Cat_6,B
459956,Feminino,Sim,39,Sim,Enfermagem,8.0,Média,2.0,Cat_6,D
460847,Masculino,Não,27,Sim,Artista,1.0,Baixa,3.0,Cat_6,A
463222,Feminino,Não,36,Sim,Enfermagem,2.0,Baixa,,Cat_6,A
462816,Masculino,Sim,76,Não,Entretenimento,0.0,Baixa,1.0,Cat_6,D
461979,Masculino,Sim,35,Sim,Artista,9.0,Média,2.0,Cat_6,C
467170,Masculino,Sim,35,Sim,Artista,8.0,Baixa,4.0,Cat_7,A
462609,Feminino,Sim,48,Não,Medicina,4.0,Baixa,1.0,Cat_4,D
466332,Masculino,Não,23,Não,Enfermagem,0.0,Baixa,3.0,Cat_2,D
459594,Feminino,Sim,42,Sim,Artista,5.0,Baixa,1.0,Cat_6,A
464147,Masculino,Sim,41,Sim,Artista,0.0,Alta,3.0,Cat_6,C
463007,Masculino,Sim,29,Não,Empreendedorismo,,Alta,3.0,Cat_6,D
464119,Masculino,Sim,36,Sim,Artista,0.0,Média,2.0,Cat_6,C
463310,Masculino,Sim,60,Sim,Entretenimento,0.0,Baixa,2.0,Cat_3,A
465706,Feminino,Sim,46,Sim,Artista,1.0,Média,3.0,Cat_6,C
459826,Feminino,Não,31,Não,,,Baixa,1.0,Cat_7,C
466174,Feminino,Não,20,Não,Enfermagem,8.0,Baixa,4.0,Cat_2,D
463596,Feminino,Não,31,Não,Enfermagem,0.0,Baixa,4.0,Cat_6,C
465455,Masculino,Não,26,Não,Medicina,0.0,Baixa,2.0,Cat_6,D
462867,Masculino,Sim,28,Não,Artista,1.0,Baixa,2.0,Cat_6,A
459140,Feminino,Não,18,Não,Enfermagem,7.0,Baixa,6.0,Cat_6,D
464295,Feminino,Não,30,Não,Enfermagem,7.0,Baixa,6.0,Cat_4,C
460067,Feminino,Não,39,Sim,Entretenimento,11.0,Baixa,1.0,Cat_6,A
467222,Masculino,Sim,74,Sim,Entretenimento,1.0,Média,2.0,Cat_6,A
461482,Feminino,Não,52,Sim,Artista,9.0,Baixa,1.0,Cat_6,C
462514,Masculino,Não,25,Sim,Enfermagem,,Baixa,2.0,Cat_4,D
459796,Masculino,Sim,66,Sim,Artista,,Média,3.0,Cat_6,C
463722,Masculino,Sim,55,Sim,Empreendedorismo,9.0,Alta,2.0,Cat_6,C
462278,Masculino,Não,31,Sim,Enfermagem,0.0,Baixa,4.0,Cat_6,C
463799,Feminino,Não,41,Sim,Artista,0.0,Baixa,4.0,Cat_2,B
464259,Masculino,Sim,59,Sim,Artista,1.0,Média,4.0,Cat_6,B
467159,Feminino,Sim,39,Sim,Responsável pela Casa,8.0,Alta,2.0,Cat_6,D
460669,Masculino,,48,Sim,Empreendedorismo,0.0,Baixa,2.0,Cat_1,B
462003,Masculino,Sim,79,Não,Direito,9.0,Baixa,3.0,Cat_6,D
461216,Feminino,Não,43,Não,,,Baixa,,Cat_6,A
464298,Masculino,Não,26,Não,Medicina,1.0,Baixa,1.0,Cat_6,A
465039,Feminino,Sim,88,Não,Direito,0.0,Alta,2.0,Cat_6,B
467973,Feminino,Sim,66,Sim,Engenharia,0.0,Média,3.0,Cat_6,A
467731,Masculino,Sim,56,Sim,Artista,,Média,4.0,Cat_6,C
461721,Masculino,Não,26,Sim,Entretenimento,7.0,Baixa,5.0,Cat_5,D
463166,Feminino,Não,41,Sim,Artista,1.0,Baixa,1.0,Cat_4,A
465944,Feminino,Sim,36,Não,Engenharia,4.0,Alta,3.0,Cat_7,A
461061,Feminino,Não,38,Sim,Engenharia,3.0,Baixa,1.0,Cat_2,B
463010,Masculino,Sim,81,Não,Empreendedorismo,0.0,Baixa,1.0,Cat_6,D
464756,Feminino,Não,25,Não,Engenharia,5.0,Baixa,3.0,Cat_4,B
467366,Masculino,Não,42,Sim,Artista,,Baixa,1.0,Cat_4,A
464006,Masculino,Não,32,Não,Enfermagem,0.0,Baixa,5.0,Cat_6,B
461206,Masculino,Não,28,Sim,Enfermagem,9.0,Baixa,1.0,Cat_6,D
466216,Masculino,Não,29,Não,Entretenimento,1.0,Baixa,4.0,Cat_4,A
463690,Feminino,Não,28,Não,Enfermagem,7.0,Baixa,4.0,Cat_6,D
465929,Masculino,Não,26,Sim,Enfermagem,8.0,Baixa,5.0,Cat_6,D
461736,Masculino,Sim,47,Sim,Entretenimento,1.0,Média,4.0,Cat_6,C
460402,Feminino,Sim,50,Sim,Medicina,1.0,Baixa,2.0,Cat_7,A
467367,Masculino,Sim,70,Sim,Direito,1.0,Baixa,2.0,Cat_6,B
464770,Feminino,Não,38,Não,Engenharia,,Baixa,1.0,Cat_4,A
464918,Masculino,Não,39,Não,Artista,1.0,Baixa,1.0,Cat_4,D
461639,Masculino,Sim,60,Sim,Artista,0.0,Média,2.0,Cat_6,A
464254,Masculino,Sim,63,Sim,Entretenimento,0.0,Média,3.0,Cat_6,C
462579,Feminino,Sim,68,Não,Direito,1.0,Baixa,2.0,Cat_4,B
466976,Masculino,Sim,47,Sim,Artista,0.0,Baixa,1.0,Cat_6,B
467079,Masculino,Sim,40,Sim,Artista,1.0,Baixa,2.0,Cat_6,B
467724,Masculino,Sim,46,Não,Artista,1.0,Alta,3.0,Cat_6,B
459792,Masculino,Sim,42,Sim,Artista,6.0,Baixa,3.0,Cat_6,A
464789,Feminino,Sim,48,Sim,Artista,0.0,Média,5.0,Cat_4,B
467143,Feminino,Não,53,Não,Direito,1.0,Baixa,3.0,Cat_6,D
464370,Masculino,Sim,65,Sim,Entretenimento,0.0,Média,2.0,Cat_6,B
459415,Masculino,Não,26,Não,Medicina,0.0,Baixa,4.0,Cat_6,A
459387,Masculino,Não,35,Sim,Medicina,0.0,Baixa,1.0,Cat_6,D
467895,Feminino,Não,27,Sim,Enfermagem,0.0,Baixa,4.0,Cat_6,C
459838,Feminino,Sim,86,Não,Direito,0.0,Alta,2.0,Cat_6,C
463695,Feminino,Não,30,Sim,Medicina,1.0,Baixa,4.0,Cat_2,A
464512,Masculino,Sim,43,Não,Empreendedorismo,8.0,Baixa,3.0,Cat_6,A
467419,Feminino,Sim,38,Sim,Artista,4.0,Baixa,1.0,Cat_6,B
462511,Feminino,Sim,66,Sim,Direito,1.0,Alta,2.0,Cat_6,C
464124,Feminino,Sim,74,Sim,Medicina,1.0,Baixa,2.0,Cat_6,B
459638,Masculino,Não,25,Sim,Enfermagem,,Baixa,,Cat_6,D
466194,Masculino,Sim,89,Não,Direito,0.0,Baixa,1.0,Cat_6,A
461807,Masculino,Não,30,Sim,Medicina,10.0,Baixa,4.0,Cat_6,D
460456,Masculino,Sim,33,Não,Empreendedorismo,0.0,Alta,5.0,Cat_3,D
462932,Feminino,Sim,37,Sim,Responsável pela Casa,3.0,Alta,3.0,Cat_6,A
461297,Masculino,Sim,69,Não,Direito,0.0,Alta,2.0,Cat_6,C
464430,Feminino,Sim,51,Sim,Engenharia,6.0,Média,2.0,Cat_6,C
459416,Masculino,Não,19,Não,Artista,10.0,Baixa,3.0,Cat_6,A
464743,Masculino,Sim,45,Sim,Entretenimento,0.0,Média,2.0,Cat_4,B
466276,Feminino,Não,32,Não,Medicina,0.0,Baixa,5.0,Cat_4,D
467829,Feminino,Não,22,Não,Medicina,3.0,Baixa,4.0,Cat_2,D
463813,Feminino,Não,26,Não,Engenharia,1.0,Baixa,6.0,Cat_6,A
461733,Feminino,Sim,43,Sim,Artista,0.0,Alta,3.0,Cat_6,B
466925,Masculino,Não,19,Não,Enfermagem,7.0,Baixa,2.0,Cat_6,D
467846,Masculino,Sim,48,Sim,Artista,1.0,Média,3.0,Cat_6,C
459596,Feminino,Sim,61,Sim,Medicina,1.0,Média,2.0,Cat_6,B
460597,Feminino,Não,20,Não,Marketing,1.0,Baixa,2.0,Cat_3,D
467788,Masculino,Não,22,Não,Enfermagem,0.0,Baixa,4.0,Cat_6,D
467966,Feminino,Não,31,Sim,Entretenimento,9.0,Baixa,3.0,Cat_7,D
464503,Masculino,Não,25,Sim,Artista,9.0,Baixa,3.0,Cat_6,A
460242,Masculino,Sim,41,Sim,Enfermagem,8.0,Baixa,3.0,Cat_6,C
467014,Masculino,Sim,36,Sim,Empreendedorismo,9.0,Alta,3.0,Cat_6,C
466637,Masculino,Sim,48,Sim,Artista,1.0,Alta,5.0,Cat_2,C
462553,Masculino,Não,27,Não,Artista,1.0,Baixa,1.0,Cat_6,B
459287,Masculino,Não,35,Sim,Direito,1.0,Baixa,1.0,Cat_4,D
464074,Feminino,Sim,39,Sim,Medicina,0.0,Média,3.0,Cat_6,C
463734,Masculino,Sim,38,Não,Empreendedorismo,0.0,Média,3.0,Cat_6,A
466575,Feminino,Sim,57,Sim,Artista,7.0,Média,3.0,Cat_6,C
459193,Masculino,Não,38,Sim,Artista,1.0,Baixa,1.0,Cat_6,A
462143,Masculino,Sim,80,Não,Artista,1.0,Baixa,2.0,Cat_6,A
467700,Masculino,Sim,57,Sim,Entretenimento,,Média,2.0,Cat_6,C
467140,Masculino,Sim,61,Sim,Entretenimento,9.0,Média,2.0,Cat_6,C
463356,Masculino,Não,29,Sim,Enfermagem,5.0,Baixa,4.0,Cat_2,D
466797,Feminino,Não,23,Não,Enfermagem,1.0,Baixa,4.0,Cat_6,D
459234,Feminino,Sim,83,Não,Direito,1.0,Baixa,1.0,Cat_6,D
460442,Masculino,Sim,37,Sim,Entretenimento,0.0,Média,3.0,Cat_6,B
463901,Masculino,Sim,35,Não,Artista,0.0,Baixa,6.0,Cat_4,C
465494,Masculino,Sim,41,Sim,Medicina,9.0,Média,2.0,Cat_6,B
461552,Feminino,Sim,38,Sim,Artista,,Média,2.0,Cat_6,B
459239,Masculino,Sim,81,Não,Entretenimento,1.0,Baixa,1.0,Cat_6,A
466379,Feminino,Sim,58,Sim,Responsável pela Casa,2.0,Baixa,1.0,Cat_6,C
464759,Feminino,Não,38,Não,Engenharia,8.0,Baixa,1.0,Cat_4,A
461994,Masculino,Sim,18,Não,Medicina,10.0,Baixa,2.0,Cat_6,D
461802,Masculino,Não,37,Sim,Artista,1.0,Baixa,4.0,Cat_6,B
462527,Masculino,Sim,43,Não,Artista,4.0,Média,2.0,Cat_6,C
461800,Feminino,Não,36,Sim,Medicina,4.0,Baixa,1.0,Cat_2,B
460933,Feminino,Sim,76,Sim,Direito,0.0,Alta,2.0,Cat_6,A
460189,Masculino,Não,33,Não,Entretenimento,14.0,Baixa,1.0,Cat_6,D
459031,Masculino,Sim,43,Não,Empreendedorismo,1.0,Alta,5.0,Cat_4,B
464673,Masculino,Sim,47,Não,Empreendedorismo,1.0,Alta,7.0,Cat_2,D
459101,Masculino,Sim,81,Não,Direito,8.0,Baixa,2.0,Cat_6,B
460136,Masculino,Não,27,Sim,Artista,10.0,Baixa,3.0,Cat_6,D
460973,Masculino,Não,29,Não,Entretenimento,1.0,Baixa,5.0,Cat_6,D
460187,Feminino,Não,38,Sim,Medicina,4.0,Baixa,3.0,Cat_6,A
460679,Feminino,Não,19,,Enfermagem,9.0,Baixa,4.0,Cat_3,D
459700,Masculino,Sim,37,Sim,Empreendedorismo,0.0,Média,5.0,Cat_6,B
464787,Masculino,Não,47,Não,Entretenimento,1.0,Baixa,1.0,Cat_4,A
467201,Feminino,Não,33,Sim,Engenharia,,Baixa,5.0,Cat_7,D
462614,Masculino,Sim,51,Não,Entretenimento,1.0,Média,5.0,Cat_4,D
460813,Feminino,Sim,86,Não,Direito,1.0,Alta,2.0,Cat_6,A
462698,Feminino,Sim,56,Sim,Entretenimento,1.0,Média,2.0,Cat_6,A
463344,Masculino,Sim,59,Sim,Artista,3.0,Média,2.0,Cat_6,B
463633,Masculino,Sim,33,Sim,Medicina,0.0,Média,2.0,Cat_6,B
466278,Feminino,Não,31,Não,,0.0,Baixa,2.0,Cat_3,A
464964,Feminino,Sim,71,Não,Artista,,Alta,2.0,Cat_4,B
462317,Feminino,Não,32,Não,Entretenimento,3.0,Baixa,6.0,Cat_4,D
467353,Masculino,Sim,26,Não,Artista,3.0,Baixa,2.0,Cat_6,A
464169,Masculino,,89,Não,Direito,1.0,Alta,2.0,Cat_6,D
464553,Masculino,Sim,70,Sim,Artista,1.0,Baixa,2.0,Cat_6,B
463518,Masculino,Sim,30,Não,Empreendedorismo,5.0,Alta,4.0,Cat_6,A
459711,Masculino,Sim,37,Não,Empreendedorismo,9.0,Alta,6.0,Cat_6,D
460788,Feminino,Não,30,Sim,Medicina,0.0,Baixa,9.0,Cat_4,A
459392,Feminino,Não,23,Não,Medicina,0.0,Baixa,3.0,Cat_6,C
467887,Feminino,Não,42,Sim,Artista,0.0,Baixa,2.0,Cat_1,B
467743,Masculino,Sim,48,Não,Empreendedorismo,1.0,Alta,4.0,Cat_1,B
460368,Masculino,Não,28,Sim,Enfermagem,0.0,Baixa,7.0,Cat_6,C
463126,Feminino,Sim,65,Sim,Artista,3.0,Média,2.0,Cat_6,C
467046,Feminino,Não,28,Não,Medicina,0.0,Baixa,5.0,Cat_3,A
463099,Masculino,Sim,85,Sim,Direito,,Baixa,1.0,Cat_6,B
462439,Masculino,Não,18,Não,Enfermagem,1.0,Baixa,4.0,Cat_6,D
464182,Masculino,Sim,35,Sim,Artista,4.0,Média,2.0,Cat_2,C
464810,Feminino,Não,27,Não,Engenharia,1.0,Baixa,1.0,Cat_4,A
464234,Masculino,Sim,68,Sim,Entretenimento,0.0,Baixa,3.0,Cat_2,A
464683,Masculino,Sim,52,Não,Engenharia,0.0,Média,6.0,Cat_4,B
463349,Masculino,Não,20,Não,Enfermagem,5.0,Baixa,5.0,Cat_2,D
465866,Masculino,Sim,35,Sim,Artista,7.0,Baixa,3.0,Cat_6,D
465261,Feminino,Não,21,Sim,Enfermagem,0.0,Baixa,4.0,Cat_1,D
459780,Feminino,Não,42,Não,Entretenimento,1.0,Baixa,3.0,Cat_6,A
462031,Feminino,Sim,50,Sim,Artista,0.0,Média,2.0,Cat_6,C
464933,Masculino,Não,25,Não,,0.0,Baixa,1.0,Cat_4,D
463941,Feminino,Não,32,Não,Artista,1.0,Baixa,6.0,Cat_4,D
466842,Masculino,Não,19,Não,Enfermagem,8.0,Baixa,5.0,Cat_2,D
459014,Masculino,Não,22,Não,Enfermagem,0.0,Baixa,4.0,Cat_6,D
462420,Masculino,Não,27,Sim,Enfermagem,1.0,Baixa,3.0,Cat_6,C
465250,Masculino,Não,22,Não,Enfermagem,0.0,Baixa,4.0,Cat_4,D
466513,Feminino,Sim,55,Sim,Artista,1.0,Média,3.0,Cat_6,B
461791,Feminino,Não,22,Não,Direito,8.0,Baixa,1.0,Cat_6,D
467160,Masculino,Sim,40,Não,,0.0,Média,2.0,Cat_3,A
464586,Feminino,Não,46,Sim,Artista,1.0,Baixa,1.0,Cat_3,B
461391,Masculino,Sim,65,Sim,Entretenimento,3.0,Baixa,3.0,Cat_6,C
466658,Feminino,Não,18,Não,Enfermagem,0.0,Baixa,4.0,Cat_6,D
459728,Feminino,Sim,53,Sim,Artista,2.0,Média,4.0,Cat_6,C
464618,Masculino,,35,Sim,Artista,5.0,Baixa,1.0,Cat_6,B
462219,Masculino,Sim,59,Não,Empreendedorismo,0.0,Baixa,5.0,Cat_4,B
467553,Feminino,Não,32,Sim,Enfermagem,8.0,Baixa,3.0,Cat_6,D
459655,Masculino,Sim,39,Sim,Artista,1.0,Média,3.0,Cat_6,B
462182,Masculino,Sim,88,Não,Artista,7.0,Baixa,1.0,Cat_6,D
459119,Masculino,Sim,61,Sim,Empreendedorismo,9.0,Alta,3.0,Cat_6,C
460721,Masculino,Não,21,Não,Enfermagem,1.0,Baixa,4.0,Cat_6,D
459517,Masculino,Não,31,Sim,Enfermagem,1.0,Baixa,4.0,Cat_6,D
461441,Masculino,Sim,58,Sim,Artista,1.0,Média,4.0,Cat_6,C
465390,Feminino,Não,27,Sim,Marketing,3.0,Baixa,3.0,Cat_6,D
466160,Feminino,Sim,51,Sim,Engenharia,1.0,Média,2.0,Cat_6,C
463842,Feminino,Sim,48,Sim,Engenharia,0.0,Alta,4.0,Cat_6,B
465902,Masculino,Não,25,Sim,Empreendedorismo,3.0,Baixa,3.0,Cat_6,D
467034,Masculino,Sim,89,Não,Empreendedorismo,0.0,Alta,2.0,Cat_6,A
466247,Feminino,,51,Sim,Artista,0.0,Baixa,4.0,Cat_2,C
465747,Feminino,Não,40,Sim,Artista,6.0,Baixa,1.0,Cat_6,C
464203,Masculino,Não,56,Sim,Artista,2.0,Baixa,1.0,Cat_6,B
462373,Masculino,Sim,36,Sim,Entretenimento,9.0,Alta,3.0,Cat_6,B
465364,Feminino,Não,38,Sim,Medicina,5.0,Baixa,5.0,Cat_2,A
464280,Masculino,Sim,47,Sim,Entretenimento,1.0,Baixa,4.0,Cat_6,C
460993,Masculino,Sim,61,Sim,Artista,1.0,Média,4.0,Cat_6,C
464227,Masculino,Sim,89,Sim,Direito,0.0,Alta,2.0,Cat_6,C
461141,Masculino,Sim,55,Não,Responsável pela Casa,2.0,Baixa,1.0,Cat_3,A
465297,Masculino,Sim,88,Não,,,Alta,3.0,Cat_6,A
467282,Feminino,Sim,43,Sim,Artista,4.0,Média,2.0,Cat_6,A
459790,Masculino,Não,28,Não,Medicina,10.0,Baixa,3.0,Cat_6,C
464670,Masculino,Sim,42,Não,Entretenimento,0.0,Média,4.0,Cat_4,B
462093,Masculino,Não,33,Sim,Artista,1.0,Baixa,,Cat_4,D
459398,Feminino,Sim,60,Não,Direito,,Alta,2.0,Cat_6,C
461136,Masculino,Não,59,Sim,Artista,1.0,Baixa,1.0,Cat_6,B
461379,Masculino,Não,31,Sim,Enfermagem,0.0,Baixa,,Cat_5,D
461956,Feminino,Não,31,Sim,Artista,2.0,Baixa,,Cat_6,A
460283,Masculino,Sim,43,Sim,Medicina,14.0,Baixa,2.0,Cat_6,A
460337,Feminino,Não,42,Sim,Marketing,10.0,Baixa,3.0,Cat_6,D
463275,Masculino,Sim,29,Não,Entretenimento,7.0,Média,2.0,Cat_3,D
461234,Feminino,Não,53,Sim,Artista,3.0,Baixa,,Cat_4,A
466861,Feminino,Não,21,Não,Enfermagem,8.0,Baixa,7.0,Cat_2,D
463177,Masculino,Não,41,Sim,Entretenimento,7.0,Baixa,2.0,Cat_1,D
461874,Masculino,Sim,48,Sim,Medicina,0.0,Média,3.0,Cat_3,A
462506,Masculino,Não,31,Não,Enfermagem,1.0,Baixa,4.0,Cat_6,C
466868,Masculino,Não,26,Sim,Medicina,4.0,Baixa,3.0,Cat_2,A
461253,Feminino,Não,18,Não,Enfermagem,0.0,Baixa,5.0,Cat_4,D
460466,Feminino,Não,19,Não,Enfermagem,8.0,Baixa,,Cat_6,D
461830,Masculino,Sim,42,Sim,Empreendedorismo,1.0,Alta,3.0,Cat_6,C
464748,Feminino,Sim,52,Não,Engenharia,9.0,Média,5.0,Cat_4,B
461904,Feminino,Sim,50,Sim,Artista,4.0,Média,2.0,Cat_5,C
466737,Masculino,Não,33,Não,Entretenimento,1.0,Baixa,,Cat_6,D
459153,Feminino,Sim,75,Sim,,0.0,Alta,2.0,Cat_6,B
467562,Masculino,Sim,71,Sim,Empreendedorismo,0.0,Alta,3.0,Cat_6,A
465168,Feminino,Sim,59,Não,Entretenimento,8.0,Média,2.0,Cat_6,B
459162,Feminino,Sim,85,Sim,Direito,0.0,Alta,2.0,Cat_6,A
462831,Masculino,Sim,29,Não,Empreendedorismo,1.0,Alta,3.0,Cat_6,D
465576,Masculino,Sim,43,Não,Empreendedorismo,4.0,Média,5.0,Cat_4,A
464474,Feminino,Não,52,Sim,Artista,1.0,Baixa,1.0,Cat_6,A
460566,Masculino,Sim,36,Sim,Responsável pela Casa,,Média,2.0,Cat_3,C
465169,Feminino,Não,59,Sim,Medicina,0.0,Baixa,4.0,Cat_6,B
460235,Feminino,Não,23,Não,Enfermagem,1.0,Baixa,3.0,Cat_6,D
462580,Feminino,Não,39,Sim,Artista,0.0,Baixa,1.0,Cat_4,B
467313,Masculino,Sim,39,Sim,Entretenimento,1.0,Média,2.0,Cat_6,B
460400,Feminino,Sim,46,Sim,Entretenimento,5.0,Baixa,2.0,Cat_6,A
463406,Masculino,Não,33,Não,Marketing,0.0,Baixa,4.0,Cat_3,C
459135,Masculino,Sim,53,Sim,Empreendedorismo,0.0,Alta,4.0,Cat_6,C
465862,Feminino,,50,Sim,Artista,8.0,Média,1.0,Cat_6,A
462972,Feminino,Sim,62,Sim,Artista,1.0,Baixa,1.0,Cat_6,B
466284,Masculino,Sim,46,Sim,Artista,1.0,Média,5.0,Cat_2,C
464410,Masculino,Sim,40,Sim,Artista,0.0,Média,2.0,Cat_6,C
466005,Masculino,Não,62,Sim,Entretenimento,1.0,Baixa,4.0,Cat_2,C
460821,Feminino,Não,31,Sim,Enfermagem,,Baixa,2.0,Cat_4,D
459206,Feminino,Não,25,Não,Artista,1.0,Baixa,3.0,Cat_6,C
467571,Masculino,Não,23,Não,Marketing,0.0,Baixa,,,C
461156,Masculino,Não,22,Não,Marketing,3.0,Baixa,6.0,Cat_3,D
465515,Feminino,Sim,47,Sim,Artista,1.0,Alta,6.0,Cat_6,B
460883,Masculino,Sim,68,Sim,Artista,0.0,Alta,2.0,Cat_6,B
