codigo,sexo,casou_alguma_vez,idade,graduado,profissao,experiencia_profissional,pontuacao_gastos,tamanho_familia
460736,Masculino,Nao,19,Nao,Entretenimento,0,Baixa,3
459859,Feminino,Sim,28,Nao,Medicina,9,Baixa,1
466252,Feminino,Sim,73,Nao,Empreendedorismo,0,Baixa,3
462240,Masculino,Sim,84,Nao,Direito,1,Alta,2
466920,Masculino,Nao,21,Nao,Enfermagem,7,Baixa,4
466293,Masculino,Sim,79,Nao,Direito,0,Alta,2
466926,Masculino,Nao,20,Nao,Enfermagem,0,Baixa,
464422,Masculino,Nao,59,Nao,Entretenimento,,Baixa,1
461517,Masculino,Sim,42,Sim,Artista,0,Media,3
466763,Masculino,Sim,55,Sim,Responsavel pela Casa,0,Baixa,4
460822,Masculino,Sim,41,Sim,Artista,0,Baixa,2
460957,Masculino,Sim,48,Sim,Entretenimento,1,Baixa,
466715,Masculino,Sim,72,Sim,Empreendedorismo,1,Alta,4
459843,Masculino,Sim,52,Nao,Artista,,Media,6
459653,Feminino,Nao,25,Sim,,8,Baixa,1
460045,Masculino,Sim,56,Sim,Artista,0,Baixa,2
464249,Masculino,Sim,80,Nao,Direito,,Alta,2
467723,Masculino,Sim,83,Nao,Empreendedorismo,0,Baixa,7
459764,Masculino,Sim,48,Sim,Artista,1,Media,2
466664,Feminino,Sim,47,Sim,Medicina,1,Media,2
464867,Feminino,Sim,47,Sim,Medicina,1,Media,2
459742,Feminino,Sim,83,Nao,Direito,1,Alta,2
463768,Feminino,Sim,38,Nao,Engenharia,1,Baixa,1
465636,Masculino,Nao,29,Sim,Enfermagem,3,Baixa,3
467639,Masculino,Sim,50,Sim,Entretenimento,0,Media,4
464760,Feminino,Sim,52,Nao,Engenharia,6,Media,4
464986,Masculino,Sim,67,Nao,Direito,,Alta,2
462024,Masculino,Nao,33,Sim,Entretenimento,1,Baixa,8
464730,Masculino,Sim,36,Nao,Empreendedorismo,1,Alta,6
465823,Masculino,Sim,65,Nao,Entretenimento,7,Media,4
465546,Feminino,Nao,25,Nao,Marketing,1,Baixa,9
460460,Masculino,Sim,27,Nao,Entretenimento,4,Baixa,4
467202,Masculino,Sim,22,Nao,Medicina,1,Baixa,4
467184,Masculino,Sim,51,Nao,Engenharia,0,Media,3
465327,Feminino,Nao,42,Sim,Entretenimento,1,Baixa,1
459314,Masculino,Sim,46,Sim,Artista,,Media,4
466072,Feminino,Nao,23,Nao,Enfermagem,1,Baixa,3
466086,Masculino,Sim,80,Sim,Direito,0,Alta,2
459343,Feminino,Sim,40,Sim,Entretenimento,12,Baixa,6
459224,Feminino,Sim,48,Sim,Artista,0,Media,2
465473,Feminino,Nao,55,Sim,Artista,3,Baixa,1
466887,Masculino,Sim,36,Sim,Entretenimento,1,Baixa,3
463682,Masculino,Sim,41,Sim,Artista,12,Media,2
460963,Feminino,Nao,32,Sim,Artista,0,Baixa,3
467033,Masculino,Sim,37,Sim,Entretenimento,8,Media,2
463883,Masculino,Nao,30,Nao,Enfermagem,0,Baixa,2
466716,Feminino,Sim,79,Sim,Direito,1,Baixa,1
464251,Masculino,Sim,65,Sim,Artista,0,Media,4
463843,Masculino,Sim,49,Sim,Empreendedorismo,0,Alta,4
461476,Masculino,Sim,53,Sim,Artista,1,Media,4
467787,Masculino,Nao,20,Nao,Enfermagem,8,Baixa,5
463130,Feminino,Sim,78,Nao,Direito,1,Alta,2
467722,Masculino,Nao,32,Sim,Medicina,6,Baixa,5
465241,Masculino,Nao,23,Nao,Enfermagem,3,Baixa,2
460345,Feminino,Sim,40,Sim,Artista,1,Media,2
463512,Feminino,Nao,30,Nao,Engenharia,0,Baixa,3
466255,Masculino,Sim,45,Sim,Entretenimento,0,Baixa,4
463449,Masculino,Sim,25,Nao,Enfermagem,1,Media,2
459276,Feminino,Nao,20,Nao,Enfermagem,0,Baixa,4
460564,Feminino,Sim,28,,Responsavel pela Casa,6,Media,3
463644,Feminino,Nao,27,Sim,Enfermagem,1,Baixa,3
466253,Masculino,Nao,19,Nao,Enfermagem,0,Baixa,3
463760,Feminino,Nao,27,Nao,Medicina,1,Baixa,
461717,Feminino,Nao,26,Sim,Enfermagem,0,Baixa,4
462733,Masculino,Sim,55,Nao,Artista,0,Media,2
466146,Feminino,Sim,41,Nao,Engenharia,8,Media,3
461866,Masculino,Nao,25,Nao,Enfermagem,0,Baixa,4
459876,Feminino,Sim,67,Sim,Artista,1,Media,2
463434,Feminino,Sim,25,Nao,Engenharia,,Media,2
461869,Masculino,Sim,87,Sim,Direito,0,Baixa,1
461228,Masculino,Sim,26,Nao,Medicina,9,Baixa,6
462962,Feminino,Sim,37,Sim,Artista,4,Baixa,1
465869,Masculino,Nao,42,Sim,Medicina,1,Baixa,1
464181,Feminino,Nao,31,Sim,Enfermagem,6,Baixa,4
459740,Feminino,Nao,20,Nao,Enfermagem,0,Baixa,3
463852,Masculino,Sim,51,Sim,Entretenimento,,Alta,4
462774,Feminino,Sim,88,Sim,Direito,0,Baixa,1
464567,Masculino,Nao,33,Sim,Enfermagem,8,Baixa,4
459271,Feminino,Nao,55,Sim,Artista,1,Baixa,1
460990,Masculino,Nao,22,Nao,Enfermagem,1,Baixa,3
463802,Feminino,Nao,39,Sim,Engenharia,1,Baixa,3
466672,Masculino,Sim,62,Sim,Artista,0,Baixa,3
462919,Feminino,Sim,37,Nao,Responsavel pela Casa,13,Media,3
463153,Feminino,Nao,26,Sim,Responsavel pela Casa,9,Baixa,1
460464,Masculino,Nao,27,Sim,Artista,9,Baixa,2
461375,Masculino,Nao,29,Sim,Enfermagem,1,Baixa,4
467956,Feminino,Nao,31,Sim,Entretenimento,1,Baixa,1
467024,Masculino,Sim,40,Sim,Entretenimento,9,Media,5
461146,Masculino,Sim,56,Sim,Entretenimento,0,Baixa,2
462388,Feminino,Sim,45,Sim,Artista,1,Alta,5
460355,Feminino,Nao,40,Sim,Entretenimento,5,Baixa,1
461854,Masculino,Nao,30,Sim,Enfermagem,9,Baixa,3
458985,Masculino,Nao,23,Nao,Enfermagem,1,Baixa,4
466356,Masculino,Sim,46,Sim,Artista,0,Baixa,2
460078,Feminino,Sim,39,Sim,Enfermagem,8,Alta,2
464969,Feminino,Sim,65,Nao,Direito,0,Alta,9
461769,Masculino,Nao,40,Sim,Artista,0,Baixa,1
465193,Masculino,Sim,36,Nao,Engenharia,,Media,
463548,Feminino,Nao,18,Nao,Enfermagem,3,Baixa,4
467116,Masculino,Sim,73,Sim,Empreendedorismo,1,Alta,2
462140,Feminino,Sim,67,Nao,Engenharia,,Media,4
461577,Feminino,Sim,50,Sim,Artista,1,Media,3
460740,Masculino,Sim,38,Sim,Artista,4,Media,3
466844,Masculino,Nao,18,Nao,Enfermagem,0,Baixa,5
466085,Masculino,Nao,19,Nao,,9,Baixa,4
460150,Masculino,Nao,19,Nao,Enfermagem,0,Baixa,4
467955,Feminino,Sim,39,Sim,Artista,9,Baixa,
463242,Feminino,Nao,26,Nao,Engenharia,5,Baixa,2
466833,Masculino,Sim,58,Sim,Artista,7,Baixa,2
460371,Feminino,Nao,28,Sim,Artista,1,Baixa,2
465180,Feminino,Sim,53,Sim,Artista,1,Media,2
461279,Masculino,Nao,18,Nao,Medicina,4,Baixa,2
459109,Masculino,Sim,49,Sim,Entretenimento,7,Media,4
467519,Masculino,Nao,19,Nao,Enfermagem,0,Baixa,3
461398,Masculino,Nao,20,Nao,Medicina,0,Baixa,4
467188,Masculino,Sim,55,Sim,Artista,2,Baixa,2
459318,Feminino,Nao,32,Sim,Engenharia,0,Baixa,3
461823,Masculino,Nao,27,Nao,Enfermagem,10,Baixa,4
459732,Masculino,Sim,72,Sim,Empreendedorismo,1,Alta,5
461317,Feminino,Nao,59,Sim,Artista,1,Baixa,1
461459,Feminino,Sim,35,Sim,Artista,0,Baixa,3
460429,Feminino,Nao,32,Sim,Engenharia,9,Baixa,1
464577,Feminino,Sim,28,Sim,Enfermagem,10,Alta,2
466552,Masculino,Sim,19,Nao,Entretenimento,1,Baixa,2
461231,Masculino,Sim,52,Sim,Artista,2,Alta,1
463650,Masculino,Nao,29,Nao,Medicina,1,Baixa,3
462674,Feminino,Sim,51,Sim,Responsavel pela Casa,12,Media,4
465275,Masculino,Nao,27,Sim,Enfermagem,1,Baixa,5
465684,Feminino,Nao,47,Sim,Entretenimento,0,Baixa,1
465492,Masculino,Sim,61,Nao,Entretenimento,1,Baixa,1
464510,Feminino,Sim,75,Nao,Direito,0,Alta,2
463588,Masculino,Nao,19,Nao,Enfermagem,1,Baixa,1
466341,Masculino,Sim,48,Sim,Artista,0,Media,2
459397,Masculino,Sim,59,Sim,Artista,3,Media,2
460888,Masculino,Sim,42,Nao,Responsavel pela Casa,8,Baixa,1
460272,Feminino,Nao,86,Sim,Direito,1,Baixa,1
460612,Masculino,Nao,33,Sim,Entretenimento,9,Baixa,4
462530,Feminino,Sim,37,Sim,Artista,,Alta,2
462227,Masculino,Sim,49,Nao,Empreendedorismo,3,Alta,5
459684,Masculino,Sim,52,Sim,Entretenimento,,Media,3
459568,Masculino,Nao,41,Sim,Artista,,Baixa,3
464517,Masculino,Nao,26,Sim,Enfermagem,1,Baixa,
467892,Masculino,Nao,23,Nao,Medicina,1,Baixa,5
461012,Masculino,Nao,35,Nao,Medicina,1,Baixa,3
463003,Masculino,Sim,37,Sim,Artista,2,Media,2
467592,Masculino,Sim,43,Sim,Entretenimento,7,Baixa,2
462366,Masculino,Sim,50,Nao,Engenharia,1,Baixa,2
465908,Feminino,Nao,50,Nao,Engenharia,1,Baixa,1
466759,Feminino,Nao,26,Nao,Enfermagem,3,Baixa,
463400,Feminino,Nao,20,Nao,Enfermagem,8,Baixa,3
467075,Feminino,Sim,31,Nao,Responsavel pela Casa,9,Media,2
462087,Feminino,Nao,31,Sim,Enfermagem,9,Baixa,3
462522,Masculino,Sim,41,Nao,Empreendedorismo,1,Media,5
459615,Masculino,Sim,84,Nao,Direito,1,Baixa,1
464899,Feminino,Nao,22,,Enfermagem,8,Baixa,5
460157,Masculino,Sim,57,Nao,,1,Baixa,5
467794,Feminino,Nao,23,Nao,Enfermagem,0,Baixa,4
461040,Feminino,Sim,69,Nao,Direito,0,Baixa,1
466443,Feminino,Sim,68,Sim,Artista,4,Baixa,2
463975,Feminino,Nao,30,Nao,Enfermagem,8,Baixa,4
464063,Feminino,Nao,26,Sim,Medicina,1,Baixa,1
461917,Masculino,Sim,79,,Direito,1,Baixa,1
464055,Masculino,Sim,32,Sim,Medicina,0,Baixa,
461326,Feminino,Nao,36,Sim,Artista,1,Baixa,1
467196,Masculino,Nao,18,Nao,Entretenimento,0,Baixa,5
461633,Masculino,Nao,30,Sim,Enfermagem,8,Baixa,4
462045,Feminino,Nao,46,Sim,Artista,9,Baixa,1
466264,Masculino,Sim,33,Sim,,0,Baixa,2
466289,Masculino,Nao,19,Nao,Enfermagem,2,Baixa,5
463562,Masculino,Nao,33,Sim,Entretenimento,0,Baixa,4
460089,Feminino,Sim,65,Sim,Artista,13,Baixa,1
459336,Masculino,Sim,26,Sim,Artista,6,Media,2
467350,Feminino,Nao,30,Sim,Responsavel pela Casa,6,Baixa,1
463565,Feminino,Nao,33,Sim,Entretenimento,1,Baixa,4
463905,Feminino,Sim,27,Sim,Engenharia,0,Media,4
467269,Masculino,Sim,65,Sim,Artista,0,Media,2
464934,Masculino,Sim,77,Nao,Direito,1,Baixa,2
463923,Feminino,Nao,20,Nao,Engenharia,0,Baixa,4
465445,Feminino,Nao,27,Sim,Responsavel pela Casa,6,Baixa,7
460517,Masculino,Sim,78,,Direito,,Baixa,
463661,Feminino,Sim,51,Sim,Medicina,1,Media,4
459370,Masculino,Nao,18,Nao,Enfermagem,13,Baixa,4
466019,Feminino,Sim,63,Sim,Artista,5,Baixa,1
467107,Masculino,Sim,36,Sim,Engenharia,1,Media,3
461683,Masculino,Sim,43,Sim,Empreendedorismo,1,Alta,4
459053,Masculino,Sim,46,Sim,Empreendedorismo,0,Alta,4
466894,Masculino,Nao,51,Sim,Artista,0,Baixa,3
460005,Masculino,Nao,43,Sim,Engenharia,0,Baixa,1
467969,Feminino,Sim,43,Sim,Artista,0,Media,2
463120,Feminino,Nao,37,Sim,Entretenimento,1,Baixa,1
466106,Feminino,Sim,63,Nao,Artista,0,Media,5
467644,Masculino,Nao,30,Nao,Medicina,,Baixa,5
461976,Feminino,Sim,37,Sim,Entretenimento,5,Media,2
460885,Masculino,Sim,53,Nao,Artista,8,Media,3
463692,Feminino,Sim,26,Sim,Enfermagem,6,Alta,7
467674,Masculino,Sim,40,Sim,Artista,0,Media,2
465982,Masculino,Sim,41,Sim,Entretenimento,0,Media,4
464349,Masculino,Sim,66,Sim,Artista,2,Baixa,1
467113,Masculino,Sim,80,Sim,Direito,,Baixa,1
463881,Feminino,Sim,37,Nao,Engenharia,0,Media,5
462247,Feminino,Sim,42,Nao,Artista,1,Alta,4
463886,Feminino,Nao,38,Sim,Artista,1,Baixa,2
460304,Feminino,Nao,53,Nao,Direito,1,Baixa,1
466458,Masculino,Nao,33,Nao,Empreendedorismo,5,Baixa,2
465830,Feminino,Sim,52,Nao,,7,Media,7
462889,Masculino,Sim,33,Nao,Empreendedorismo,,Alta,4
462449,Masculino,Nao,19,Nao,Enfermagem,1,Baixa,3
462101,Masculino,Sim,53,Sim,Artista,,Media,3
467558,Masculino,Sim,50,Sim,Medicina,0,Media,8
467247,Feminino,Nao,26,Nao,Engenharia,0,Baixa,2
461663,Masculino,Nao,20,Nao,Enfermagem,1,Baixa,3
459571,Feminino,Sim,53,Sim,Empreendedorismo,0,Alta,4
459385,Feminino,Sim,41,Sim,Artista,0,Media,2
466191,Masculino,Sim,48,Sim,Empreendedorismo,0,Alta,3
465062,Masculino,Sim,56,Nao,Empreendedorismo,0,Alta,4
467108,Feminino,Nao,66,Sim,Artista,0,Baixa,1
466957,Masculino,Sim,35,Nao,Entretenimento,8,Media,4
463298,Masculino,Sim,50,Nao,Entretenimento,0,Baixa,2
461155,Feminino,Sim,51,Sim,Artista,3,Baixa,2
466650,Feminino,Nao,30,Nao,Enfermagem,8,Baixa,3
464633,Masculino,Nao,30,Nao,Empreendedorismo,1,Baixa,4
464469,Feminino,Nao,50,Sim,Artista,9,Baixa,1
459710,Masculino,Sim,61,Sim,Artista,,Baixa,1
465319,Masculino,Nao,19,Nao,Enfermagem,0,Baixa,5
462041,Feminino,Nao,22,Nao,Medicina,0,Baixa,2
459539,Feminino,Nao,35,Sim,Enfermagem,9,Baixa,1
466158,Feminino,Sim,47,Sim,Engenharia,0,Baixa,4
460430,Masculino,Nao,32,Nao,Medicina,12,Baixa,4
461953,Masculino,Sim,33,Nao,Enfermagem,11,Alta,2
463982,Feminino,Nao,25,Sim,Enfermagem,,Baixa,2
467546,Feminino,Nao,28,Nao,Enfermagem,1,Baixa,4
464861,Masculino,Nao,32,Nao,Responsavel pela Casa,,Baixa,2
459667,Feminino,Sim,50,Sim,Enfermagem,1,Alta,6
467447,Feminino,Sim,37,Sim,Engenharia,,Media,3
461373,Masculino,Nao,53,Sim,Artista,1,Baixa,1
464587,Feminino,Sim,49,Sim,Artista,1,Baixa,2
467811,Masculino,Sim,72,Sim,Direito,1,Baixa,1
464333,Masculino,Sim,60,Sim,Empreendedorismo,0,Alta,3
466978,Masculino,Nao,48,Sim,Artista,4,Baixa,1
461705,Feminino,Nao,32,Nao,Enfermagem,1,Baixa,4
461161,Masculino,Nao,48,Sim,Entretenimento,1,Baixa,2
467860,Feminino,Nao,33,Sim,Entretenimento,0,Baixa,1
462409,Feminino,Sim,26,Nao,Engenharia,7,Baixa,2
461093,Feminino,Sim,38,Sim,Artista,1,Media,4
466350,Feminino,Sim,56,Sim,Artista,0,Baixa,1
462273,Feminino,Nao,41,Sim,Entretenimento,1,Baixa,
460512,Feminino,Sim,43,Sim,Engenharia,0,Alta,4
462320,Feminino,Sim,51,Sim,Artista,0,Media,2
465355,Feminino,Sim,47,Sim,Artista,7,Media,2
462877,Masculino,Nao,28,Sim,Artista,1,Baixa,3
466259,Masculino,Nao,20,Nao,Enfermagem,1,Baixa,2
462424,Feminino,Sim,38,Nao,Artista,0,Baixa,3
459028,Masculino,Sim,57,Sim,Empreendedorismo,1,Alta,3
463708,Feminino,Sim,28,Nao,Engenharia,1,Media,2
461405,Masculino,Nao,39,Sim,Artista,1,Baixa,1
466656,Masculino,Sim,89,Sim,Marketing,1,Alta,2
464409,Feminino,Sim,81,Sim,Direito,0,Media,2
463754,Masculino,Nao,33,Sim,Entretenimento,1,Baixa,4
464628,Masculino,Sim,32,Sim,Artista,5,Media,2
460447,Masculino,,79,Nao,Direito,0,Baixa,1
466754,Feminino,Sim,41,Sim,Artista,1,Media,3
465023,Masculino,Sim,43,Sim,Artista,9,Media,2
466954,Feminino,Sim,68,Nao,Medicina,8,Media,2
460274,Feminino,Sim,58,Sim,Artista,7,Baixa,2
466507,Masculino,Sim,51,Sim,Entretenimento,1,Media,5
462281,Masculino,Sim,47,Sim,Artista,0,Baixa,2
462930,Feminino,Sim,55,Sim,Responsavel pela Casa,13,Media,3
465125,Feminino,Nao,39,Sim,Artista,9,Baixa,1
464127,Feminino,Nao,33,Sim,Enfermagem,1,Baixa,5
462164,Feminino,Sim,62,Sim,Artista,9,Baixa,1
463949,Masculino,Sim,51,Nao,Empreendedorismo,0,Alta,4
460380,Masculino,Nao,29,Sim,Entretenimento,8,Baixa,3
461324,Feminino,Nao,48,Sim,Artista,4,Baixa,1
463482,Masculino,Nao,41,Nao,Engenharia,9,Baixa,7
465723,Masculino,Nao,42,Sim,Enfermagem,9,Baixa,1
467948,Feminino,Nao,20,Nao,Enfermagem,0,Baixa,3
464473,Feminino,Sim,60,Sim,Artista,0,Media,4
467325,Feminino,Sim,72,Sim,Direito,1,Alta,2
462017,Masculino,Nao,25,Sim,Entretenimento,9,Baixa,1
463152,Feminino,Sim,57,Sim,Medicina,1,Media,4
462174,Feminino,Sim,40,Sim,Engenharia,8,Media,4
461511,Masculino,Sim,35,Nao,Medicina,9,Baixa,2
464095,Feminino,Sim,31,Sim,Engenharia,1,Baixa,2
460096,Feminino,Sim,78,Nao,Direito,1,Baixa,1
462129,Feminino,Nao,41,Sim,Artista,9,Baixa,1
464111,Masculino,Sim,57,Sim,Artista,0,Media,3
463699,Feminino,Sim,41,Sim,Marketing,9,Baixa,3
466307,Masculino,Sim,49,Sim,Artista,1,Baixa,2
459980,Masculino,Nao,40,Nao,Engenharia,1,Baixa,2
467115,Masculino,Sim,89,Sim,Direito,0,Baixa,2
464261,Masculino,Sim,61,Sim,Empreendedorismo,0,Alta,2
462098,Feminino,Sim,38,Nao,Entretenimento,3,Media,3
460002,Feminino,Sim,58,Sim,Medicina,5,Media,3
467322,Feminino,Sim,46,Sim,Artista,0,Media,2
463584,Feminino,Nao,22,Nao,Engenharia,,Baixa,3
466633,Masculino,Sim,39,Sim,Entretenimento,6,Media,2
460966,Feminino,Sim,58,Sim,Engenharia,1,Media,4
461084,Feminino,Sim,38,Sim,Artista,8,Media,2
461165,Masculino,Sim,28,Nao,Artista,1,Media,2
461454,Feminino,Sim,35,Sim,Artista,7,Alta,4
459284,Feminino,Sim,70,Sim,Direito,1,Alta,2
461116,Masculino,Sim,30,Nao,Empreendedorismo,4,Alta,4
459235,Masculino,Sim,55,Nao,Entretenimento,1,Baixa,
461377,Feminino,Sim,57,Sim,Artista,,Baixa,1
467840,Feminino,,22,Nao,Enfermagem,0,Baixa,6
462362,Masculino,Sim,63,Sim,Entretenimento,0,Media,4
462217,Feminino,Nao,42,Sim,Empreendedorismo,,Baixa,1
464325,Masculino,Sim,27,Sim,Enfermagem,4,Alta,3
460063,Feminino,Nao,43,Sim,Artista,1,Baixa,1
460727,Masculino,Sim,69,Nao,Empreendedorismo,0,Alta,4
467612,Masculino,Sim,67,Sim,Empreendedorismo,1,Baixa,
463317,Masculino,Sim,72,Sim,Marketing,0,Baixa,1
466036,Feminino,Sim,89,Sim,Direito,1,Baixa,
459320,Masculino,Sim,26,Sim,Empreendedorismo,0,Baixa,3
464457,Feminino,Nao,53,Sim,Artista,9,Baixa,1
463702,Masculino,Sim,49,Sim,Artista,1,Media,4
463890,Feminino,Nao,28,Nao,Artista,1,Baixa,5
467420,Masculino,Sim,52,Sim,Empreendedorismo,1,Alta,4
466871,Masculino,Sim,43,Sim,Empreendedorismo,,Alta,4
466878,Masculino,Sim,38,Nao,Artista,8,Alta,5
462660,Feminino,Sim,27,Nao,Responsavel pela Casa,9,Media,2
466691,Masculino,Nao,18,Nao,Enfermagem,5,Baixa,4
463182,Masculino,Sim,59,Sim,Entretenimento,1,Baixa,3
463321,Masculino,Nao,22,Nao,Enfermagem,1,Baixa,3
462532,Masculino,Nao,32,Sim,Medicina,0,Baixa,4
464588,Feminino,Sim,35,Sim,Artista,0,Baixa,2
467436,Masculino,Sim,51,Sim,Artista,5,Media,4
465260,Feminino,Nao,22,Nao,Enfermagem,8,Baixa,6
467566,Masculino,Sim,49,Nao,Empreendedorismo,,Alta,3
464284,Feminino,Sim,42,Sim,Artista,,Baixa,
462895,Masculino,Nao,32,Nao,Entretenimento,1,Baixa,3
459460,Masculino,Nao,55,Nao,Direito,,Baixa,1
461985,Masculino,Nao,31,Sim,Entretenimento,,Baixa,
463168,Feminino,Sim,36,Sim,Medicina,7,Media,2
466853,Masculino,Nao,32,Sim,Enfermagem,1,Baixa,3
464840,Masculino,Nao,18,Nao,Enfermagem,0,Baixa,4
460135,Feminino,Nao,31,Sim,Enfermagem,4,Baixa,3
464814,Masculino,Sim,53,Sim,Artista,0,Alta,7
464856,Feminino,Nao,42,Sim,Engenharia,8,Baixa,3
462940,Masculino,Nao,75,Nao,Direito,,Baixa,2
463083,Masculino,Nao,30,Sim,Artista,7,Baixa,3
461283,Masculino,Nao,19,Nao,Enfermagem,1,Baixa,4
459487,Masculino,Sim,67,Nao,Direito,,Baixa,
466181,Masculino,Sim,46,Sim,Entretenimento,1,Baixa,2
462465,Masculino,Sim,51,Sim,Engenharia,1,Baixa,2
464780,Feminino,Nao,32,Nao,Engenharia,1,Baixa,9
466741,Feminino,,53,Nao,Artista,9,Baixa,2
465385,Feminino,Nao,46,Sim,Artista,5,Baixa,1
464270,Feminino,Nao,45,Sim,Artista,3,Baixa,1
467807,Masculino,Sim,50,Sim,Empreendedorismo,1,Media,3
466118,Feminino,Sim,36,Nao,Engenharia,1,Baixa,3
460068,Feminino,Nao,40,Sim,Artista,8,Baixa,1
467444,Feminino,Sim,40,Sim,Artista,,Baixa,2
460937,Masculino,Sim,43,Nao,Artista,1,Alta,9
459550,Masculino,Nao,19,Nao,Enfermagem,8,Baixa,5
461539,Masculino,Sim,42,Nao,Entretenimento,6,Media,2
464228,Masculino,Nao,29,Sim,Enfermagem,1,Baixa,1
461593,Feminino,Sim,37,Sim,Medicina,9,Media,2
461949,Feminino,Nao,38,Nao,Artista,14,Baixa,1
466171,Feminino,Sim,79,Sim,Direito,0,Baixa,1
462682,Masculino,Nao,25,Nao,Entretenimento,2,Baixa,7
463384,Feminino,Nao,29,Nao,Marketing,1,Baixa,5
460584,Feminino,Nao,33,Sim,Responsavel pela Casa,1,Baixa,1
467502,Feminino,Nao,26,Nao,Enfermagem,,Baixa,6
459433,Masculino,Nao,26,Nao,Medicina,1,Baixa,4
467452,Feminino,Sim,38,Sim,Artista,9,Media,2
462501,Masculino,Sim,63,Sim,Artista,1,Media,
462121,Feminino,Nao,60,Sim,Artista,1,Baixa,3
464890,Feminino,Nao,33,Nao,Engenharia,0,Baixa,7
461172,Feminino,Sim,71,Sim,Direito,1,Baixa,1
460855,Masculino,Sim,45,Sim,Artista,,Baixa,2
461268,Feminino,Sim,60,Sim,Artista,0,Media,2
465731,Feminino,Sim,31,Sim,Artista,0,Media,2
462861,Feminino,Nao,26,Sim,Enfermagem,8,Baixa,1
458989,Feminino,Sim,42,Sim,Engenharia,1,Baixa,1
463527,Feminino,Nao,35,Nao,Artista,13,Baixa,1
463293,Feminino,Nao,20,Nao,Enfermagem,1,Baixa,3
465166,Masculino,Nao,25,Sim,Enfermagem,4,Baixa,5
460194,Feminino,Nao,23,Nao,Entretenimento,0,Baixa,2
462711,Masculino,Sim,53,Sim,Artista,0,Media,5
466932,Feminino,Nao,49,Sim,Medicina,,Baixa,2
467769,Feminino,Nao,35,Sim,Medicina,1,Baixa,1
461898,Masculino,Sim,60,Sim,Empreendedorismo,5,Alta,3
460840,Masculino,Sim,86,Sim,Direito,0,Baixa,1
466137,Feminino,,31,Nao,Enfermagem,0,Baixa,4
466607,Masculino,Nao,18,Nao,Marketing,2,Baixa,2
462939,Masculino,Sim,38,Sim,Medicina,0,Alta,4
465698,Masculino,Nao,39,Sim,Artista,8,Baixa,2
461240,Feminino,Nao,45,Nao,Marketing,1,Baixa,1
461357,Masculino,Nao,28,Sim,Enfermagem,0,Baixa,4
459512,Masculino,Sim,65,Sim,Direito,0,Alta,2
467775,Feminino,Nao,41,Sim,Artista,0,Baixa,1
462871,Masculino,Sim,48,Nao,Entretenimento,1,Media,3
464454,Feminino,Sim,52,Sim,Engenharia,7,Alta,4
459879,Feminino,Nao,26,Sim,Enfermagem,,Baixa,1
466802,Feminino,,43,Sim,Engenharia,1,Baixa,1
459074,Feminino,Nao,30,Sim,Enfermagem,0,Baixa,4
462539,Feminino,Sim,77,Nao,Direito,1,Baixa,1
460133,Feminino,Nao,37,Nao,Artista,4,Baixa,1
461780,Feminino,Nao,65,Sim,Direito,0,Baixa,5
466945,Masculino,Sim,61,Sim,Artista,0,Media,2
463922,Feminino,Nao,32,Nao,Enfermagem,2,Baixa,5
466328,Masculino,Sim,49,Sim,Artista,0,Baixa,3
466195,Masculino,Nao,19,Nao,Enfermagem,1,Baixa,4
462300,Masculino,Sim,50,Sim,Artista,1,Media,3
460412,Feminino,Nao,31,Nao,Enfermagem,0,Baixa,5
467823,Masculino,Sim,45,Sim,Medicina,6,Media,2
467726,Masculino,Sim,82,Sim,Direito,0,Alta,2
463061,Masculino,Nao,33,Nao,,5,Baixa,3
460134,Masculino,Sim,39,Sim,Entretenimento,9,Alta,3
463237,Masculino,Nao,20,Nao,Enfermagem,1,Baixa,5
466770,Feminino,Sim,85,Sim,Direito,0,Baixa,5
464198,Masculino,Sim,49,Sim,Entretenimento,1,Baixa,2
459344,Feminino,Sim,76,Sim,Artista,1,Alta,2
464152,Masculino,Sim,37,Sim,Artista,0,Alta,4
464104,Masculino,Sim,62,Nao,Artista,0,Media,3
461034,Feminino,Nao,23,Nao,Marketing,2,Baixa,6
460755,Masculino,Nao,33,Sim,Artista,0,Baixa,1
465019,Masculino,Sim,53,Sim,Artista,0,Baixa,3
462902,Masculino,Sim,46,Nao,Empreendedorismo,,Media,3
460060,Masculino,Sim,28,Nao,Engenharia,6,Media,2
465739,Feminino,Nao,87,Nao,Direito,1,Baixa,2
461695,Feminino,Sim,45,Sim,Artista,3,Media,2
466297,Feminino,Nao,21,Nao,Enfermagem,1,Baixa,4
465544,Feminino,Nao,51,Sim,Artista,0,Baixa,1
466207,Feminino,Sim,37,Sim,Medicina,9,Media,4
464431,Masculino,,67,Sim,Empreendedorismo,0,Alta,3
462397,Masculino,Sim,49,Sim,Artista,1,Media,4
460014,Feminino,Nao,66,Nao,Entretenimento,2,Baixa,3
460202,Masculino,Sim,42,Sim,Entretenimento,1,Baixa,2
459834,Masculino,Sim,45,Nao,Medicina,1,Media,3
464011,Masculino,Nao,32,Sim,Enfermagem,,Baixa,4
460048,Masculino,Nao,47,Sim,Medicina,1,Baixa,1
464546,Feminino,Sim,38,Sim,Engenharia,8,Baixa,3
459687,Masculino,Sim,50,Nao,Empreendedorismo,,Alta,4
467737,Feminino,Sim,51,Sim,Entretenimento,7,Media,2
